Product Name,Original Data Column 1 (Breadcrumb),Original Data Column 2 (Ausführung),Supplier Article Number,EAN/GTIN,Article Number,Product Description,Supplier,Supplier-URL,Product Image URL,Manufacturer,Original Data Column 3 (Add. Description)
CLEAN and CLEVER PROFESSIONAL Microfasermopp PRO 300,mobile-reinigung/nasswischsysteme/bezüge/bezüge,40 cm 98 g,2173502,4024009033247,303400,"optimale Reinigungswirkung durch 100% Microfaser, effektiv
auch bei groben Verschmutzungen, durch die elektrostatische
Wirkung der Fasern werden Haare, Flusen und andere
Schmutzpartikel angezogen ohne Staub aufzuwirbeln, mit 4-
Farbsystem (rot/grün/gelb/blau) als Einnäher zum
Abschneiden, waschbar bis 95 °C, trocknergeeignet,
Arbeitsbreite 40 cm, Farbe weiß, Gewicht 98 g, Material 100
% Polyester, 1 Stück, (Krt à 75 Stk).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-microfasermopp-pro-300-40-cm-98-g/q4JEspjQgvRRAoWNmxwWU5,https://media.igefa.de/files/images_idealclean/2173502.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER SMART Handspülmittel SMA 11,reinigungschemie/küchen-und-geschirrreinigung/manuelles-spülen/handspülmittel,SMA11 Handspülmittel 1l (12),2173590,4024009032714,750001036,"handmildes und vielseitig anwendbares Geschirrspülmittel,
zur manuellen Reinigung von Geschirr, Gläsern, Besteck
u.v.m. auch für die Reinigung aller wasserbeständigen
Oberflächen und Gegenstände im Küchenbereich einsetzbar,
sehr gute Reinigungsleistung, mit angenehmem Citrusduft,
trocknet streifenfrei und glänzend ab, 1 Flasche à 1 Ltr,
(Krt à 12 Fla).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-smartline-handspuelmittel-sma-11-sma11-handspuelmittel-1l-12/rZufMcmN9g8aZq8z7ZFyAB,https://media.igefa.de/files/images_idealclean/2173590.jpg,CLEAN and CLEVER SMART,
CLEAN and CLEVER PROFESSIONAL Kosmetiktuch PRO 67,waschraum-hygiene/kosmetiktücher/-spenderboxen/kosmetiktücher/-spenderboxen/kosmetiktücher/-spenderboxen,"Würfelbox Zellstoff 20,8x21cm",2173713,4024009026294,210971,"samtweiches und saugfähiges Premium-Kosmetiktuch in
moderner Würfelbox, aus hochwertigem Zellstoff, fusselfrei,
besonders reißfest und angenehm soft, Tücher einzeln
entnehmbar, Breite Blatt 20,8 cm, 3-lagig, Länge Blatt 21,0
cm, Material 100 % Zellstoff, Öko-Label FSC®, 1 Karton à 30
x 60 Tu.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-kosmetiktuch-pro-67-wuerfelbox-zellstoff-20-8x21cm/2tZ6unju4KndQKNCnDVCJF,https://media.igefa.de/files/images_idealclean/2173713.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Geräteentkalker PRO 130,reinigungschemie/küchen-und-geschirrreinigung/gerätereiniger/entkalker,PRO130 Geräteentkalker 250ml,2110811,4024009019494,1000426934501,"hochwirksamer, saurer Kalklöser auf Zitronensäurebasis,
entfernt und verhindert den Aufbau von Kalkablagerungen und
Kesselstein, hellt matte Metalloberflächen auf, parfüm-,
farbstoff- und phosphatfrei, regelmäßige Anwendung
verlängert die Lebensdauer der Geräte und spart Energie,
zur Entkalkung von Heißwassergeräten, kleinen Boilern,
Kaffee- und Teeautomaten, Kochtöpfen, säurebeständigen
Oberflächen und Armaturen, für Materialien wie Messing,
Kupfer, Zinn, Edelstahl und Aluminium, bedingt auch für
Zink, geeignet, 1 Flasche à 250 ml, (Krt à 20 Fla).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-geraeteentkalker-pro-130-pro130-geraeteentkalker-250ml/5vNzZy3mNRz9mFE2em7cwe,https://media.igefa.de/files/images_idealclean/2110811.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Microfasermopp mit Leichtlaufstreifen PRO 301,mobile-reinigung/nasswischsysteme/bezüge/bezüge,40 cm 98 g,2173504,4024009033308,303402,"ideale Gleiteigenschaften für angenehmen Arbeitsablauf,
hohes Schmutz- und Wasseraufnahmevermögen, weiche Borsten
entfernen Schmutz auch aus unsichtbaren Microporen,
Leichtlaufstreifen mit leichtem Borsteneffekt ermöglichen
höheren Wirkungsgrad beim Reinigen gegenüber herkömmlichen
Textilmoppbezügen, durch die elektrostatische Wirkung der
Fasern werden Haare, Flusen und andere Schmutzpartikel
angezogen, ohne Staub aufzuwirbeln, mit 4-Farbsystem
(rot/grün/gelb/blau) als Einnäher zum Abschneiden, waschbar
bis 95°C, trocknergeeignet, ideal geeignet zur
Unterhaltsreinigung und Grundreinigung bei ebenen bis
leicht unebenen Bodenbelägen, z. B. Steinböden, Fliesen,
Feinsteinzeug, Marmor, Sicherheitsfliesen, PVC, Parkett,
Holz, Laminat u.v.m, Arbeitsbreite 40 cm, Farbe weiß / blau,
Gewicht 98 g, Material 81 % Polyester / 19 % Polyamid,
Material Sekundär 100 % Polyester, 1 Stück, (Krt à 75 Stk).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-microfasermopp-mit-leichtlaufstreifen-pro-301-40-cm-98-g/EsWDt39QcWEa7QVNgBm2pb,https://media.igefa.de/files/images_idealclean/2173504.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER SMART Vlies-Allzwecktuch SMA 63,reinigungshilfen/reinigungstücher-mehrweg/allzweck-/-universalwischtücher/allzweck-/-universalwischtücher,Gelb,5003375,,391680-001-5,"CLEAN and CLEVER SMART Vlies-Allzwecktuch ECO 63 ist ein praktisches Thermo-Vliestuch für die tägliche Trocken- & Feuchtreinigung aller Oberflächen in Industrie, Gewerbe, Hotellerie etc.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-smartline-vlies-allzwecktuch-sma-63-gelb/ohx32yR4cAj5nd3rQdJATW,https://media.igefa.de/files/images_idealclean/5003375.jpg,CLEAN and CLEVER SMART,"lange haltbar, waschbar bis 95° C, saugstark & strapazierfähig, gutes Schmutzaufnahmevermögen, Maße 40 cm x 38 cm"
"CLEAN and CLEVER PROFESSIONAL Grill-, Backofen- und Konvektomatenreiniger PRO 132",reinigungschemie/küchen-und-geschirrreinigung/gerätereiniger/backofen-/-grill-und-konvektomatenreiniger,PRO132 Grill-/Backofen- 5l,2110818,4024009019364,1000940726101,"hochalkalischer Reiniger stark verschmutzter Geräte in
Küchen und Lebensmittel verarbeitenden Betrieben, entfernt
kraftvoll angebrannte sowie verharzte Back-, Brat- und
Grillrückstände, Rauchteer etc. gut materialverträglich mit
Edelstahl, Kunststoff, Stein und Porzellan, leicht
abspülbar (gemäß LMBG), schaumaktiv, für den Einsatz in
Gastronomie, Hotellerie, Stationsküchen in Krankenhäusern
sowie Heimen uvm. empfohlen, zur Reinigung von Grill- und
Backöfen, Konvektomaten, Fahrwagen, Backblechen,
Transportbändern, Arbeitsgeräten, Maschinen, Behältern und
Böden, 1 Kanister à 5 Ltr.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-grill-backofen-und-konvektomatenreiniger-pro-132-pro132-grill-backofen-5l/HupapPt9C6oTc8FVYkFK6K,https://media.igefa.de/files/images_idealclean/2110818.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER SMART Geschirrspültabs SMA 35,reinigungschemie/küchen-und-geschirrreinigung/maschinelles-spülen/spültabs,SMA35 Geschirrspültabs,2232080,4024009004698,001-022-239-01,"umweltfreundliche, mit Ökolabel ausgezeichnete Spültabs,
sorgen für perfekte Sauberkeit und streifenfreien Glanz,
für die gründliche Reinigung auch bei hartnäckigen Tee-,
Stärke- und Eiweißverschmutzungen, integrierter Kalkstopper
verhindert zuverlässig Kalkablagerungen, phosphat- und
chorfrei, zum Einsatz in Haushaltsspülmaschinen, Öko-Label
EU Ecolabel (Euro-Blume), 1 Packung à 50 x 18 g, (Krt à 5
Pac).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-smartline-geschirrspueltabs-sma-35-sma35-geschirrspueltabs/a7pRpxXdena9MNtG69GrxT,https://media.igefa.de/files/images_idealclean/2232080.jpg,CLEAN and CLEVER SMART,
CLEAN and CLEVER PROFESSIONAL Baumwollmopp PRO 303,mobile-reinigung/feuchtwischsysteme/bezüge/bezüge,40 cm 160 g,2173500,4024009033186,303406,"CLEAN and CLEVER PROFESSIONAL Baumwollmopp PRO 303 ist besonders geeignet zur Unterhaltsreinigung von glatten & leicht porösen Flächen, wie z.B. elastische Bodenbeläge, Hartbeläge, Steinböden, Feinsteinzeug & Fliesen.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-baumwollmopp-pro-303-40-cm-160-g/g3qdmsFQu5Nga7kmGjFoaK,https://media.igefa.de/files/images_idealclean/2173500.jpg,CLEAN and CLEVER PROFESSIONAL,"trocknergeeignet, waschbar bis 95° C, gute Gleiteigenschaften, hohe Schmutz- & Wasseraufnahme, ""Lock-Tufting-Verfahren"" verhindert Laufmaschen-Effekt"
CLEAN and CLEVER PROFESSIONAL Kaffeemaschinenreiniger PRO 35,reinigungschemie/küchen-und-geschirrreinigung/gerätereiniger/kaffeemaschinenreiniger,CLEAN and CLEVER PROFESSIONAL Kaffeemaschinenreiniger PRO 35 Zur Grund- & Unterhaltsreinigung von Kaffee- & Getränkeautomaten 1 kg,2108450,4024009018640,339582,"Kaffeemaschinenreiniger, Pulver, entfernt zuverlässig
schwerlösliche Rückstände wie z. B. Kaffeeöl, Wachse, Öle
und Gerbstoffreste, materialschonend, hält Füllelektroden
frei, vermeidet Geschmacksbeeinträchtigungen, regelmäßige
Anwendung beugt hartnäckigen Ablagerungen vor, zur Grund-
und Unterhaltsreinigung von Kaffee- und Getränkeautomaten,
1 Dose à 1 kg, (Krt à 10 Dos).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-kaffeemaschinenreiniger-pro-35-clean-and-clever-pro-kaffeemaschinenreiniger-pro-35-zur-grund-unterhaltsreinigung-von-kaffee-getraenkeautomaten-1-kg/Dd3Btjm7rTLMG7DKYhCzD6,https://media.igefa.de/files/images_idealclean/2108450.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Geschirrspülreiniger PRO 33,reinigungschemie/küchen-und-geschirrreinigung/maschinelles-spülen/pulverreiniger,PRO33 Geschirrspülreiniger10kg,2108452,4024009018688,339676,"mildalkalischer Reiniger für Haushalts- und gewerbliche
Geschirrspülmaschinen, für spülmaschinenfestes Geschirr und
Besteck geeignet, entfernt alle Arten von Speiseresten,
Kaffee-, Tee- und Lippenstiftrückständen, materialschonend,
gute Wasserhärteabbindung, erzielt bestmögliche Ergebnisse
in Verbindung mit Klarspüler PRO 123, für die Anwendung in
Untertisch- und Haubenspülmaschinen in Gastronomie,
Hotellerie, Heimen, Stationsküchen in Krankenhäusern uvm.
inklusive Messbecher, 1 Eimer à 10 kg.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-geschirrspuelreiniger-pro-33-pro33-geschirrspuelreiniger10kg/YhdVb3dbpDkbGtidQcuF5U,https://media.igefa.de/files/images_idealclean/2108452.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Schnelldesinfektion PRO 139,reinigungschemie/küchen-und-geschirrreinigung/küchenreiniger/küchendesinfektion,"gebrauchsfertig, alkoholisch",2110813,4024009019456,1003158134009,Schnell wirkende Desinfektion für alkoholbeständige Oberflächen und Geräte im industriellen und öffentlichen Bereich,igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-schnelldesinfektion-pro-139-gebrauchsfertig-alkoholisch/btMbkoUiPbiehrzZRDxyb6,https://media.igefa.de/files/images_idealclean/2110813.jpg,CLEAN and CLEVER PROFESSIONAL,"aldehyd- & phenolfrei, verdunstet rückstandsfrei, schnelle Wirksamkeit (30 Sekunden), gute Verträglichkeit auf alkoholbeständigen Materialien"
CLEAN and CLEVER SMART Vollwaschmittel SMA 37,reinigungschemie/textilreinigung/waschmittel/vollwaschmittel/-alleinwaschmittel,SMA37 Vollwaschmittel 10kg,2133796,4024009030901,691033,"reinigt kraftvoll normal verschmutzte Textilien, verleiht
der Wäsche einen angenehmen Frischeduft, für alle
Maschinensysteme und Wasserhärtebereiche geeignet, zur
Reinigung und Pflege aller wasch- und bleichbaren Textilien,
außer Wolle und Seide, im Temperaturbereich von 30 - 90 °C
einsetzbar, 1 Eimer à 10 kg.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-smartline-vollwaschmittel-sma-37-sma37-vollwaschmittel-10kg/RfbsFHbkDGoZcx5mFXs9ma,https://media.igefa.de/files/images_idealclean/2133796.jpg,CLEAN and CLEVER SMART,
HydroVital Classic Zahncreme,waschraum-hygiene/hand-und-körperhygiene/mund-und-zahnpflege/mund-und-zahnpflege,HydroVital Classic Zahncreme 100 ml Zum Schutz vor Karies & Paradontose 100 ml,2092157,4024009008733,94108,,igefa Handelsgesellschaft,https://store.igefa.de/p/hydrovital-classic-zahncreme-hydrovital-classic-zahncreme-100-ml-zum-schutz-vor-karies-paradontose-100-ml/vMRRT5dKHjmaTyRRyE3U4b,https://media.igefa.de/files/images_idealclean/2092157.jpg,HydroVital Classic,"reinigt gründlich die Zähne, für die tägliche Mundhygiene, Fluorid schützt den Zahnschmelz, entfernt schonend den Zahnbelag, sorgt für einen frischen & angenehmen Atem"
CLEAN and CLEVER PROFESSIONAL Wischpflege PRO 25,reinigungschemie/bodenreinigung/unterhaltsreiniger/wischpflege,PRO25 Wischpflege 1l (12)+,2110762,4024009019104,750001034,"CLEAN and CLEVER Wischpflege PRO 25 eignet sich zur Unterhaltsreinigung/-pflege aller wasserbeständigen Bodenbeläge wie z.B. Fliesen, Stein, Marmor, Linoleum, PVC, Gummi usw.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-wischpflege-pro-25-pro25-wischpflege-1l-12/LcfZMVcemJZ3NAz4S7gjzn,https://media.igefa.de/files/images_idealclean/2110762.jpg,CLEAN and CLEVER PROFESSIONAL,"polierbar, antistatisch, selbstglänzend, trocknet streifen- & rückstandsfrei, mit sehr guten rutschhemmenden Eigenschaften"
CLEAN and CLEVER SMART Microfasertuch SMA 62,reinigungshilfen/reinigungstücher-mehrweg/microfasertücher/microfasertücher,Blau,2133820,,MW-017B,CLEAN and CLEVER SMART Microfasertuch SMA 62 ist besonders geeignet für die tägliche Unterhaltsreinigung glatter Oberflächen.,igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-smartline-microfasertuch-sma-62-blau/z3fTMFUioJMdQEMWpFLL9C,https://media.igefa.de/files/images_idealclean/2133820.jpg,CLEAN and CLEVER SMART,"lange haltbar, universell einsetzbar, strapazierfähig & saugstark, reinigt gründlich & streifenfrei, gutes Schmutzaufnahmevermögen durch feine Microfasern"
CLEAN and CLEVER PROFESSIONAL Pflegeschwamm PRO 61,reinigungshilfen/schwämme/pflegeschwämme/pflegeschwämme,Gelb / weiß,2124003,4024009019968,152030,"hochwertiger Pflegeschwamm, aus langlebigem, elastischem
Schaumstoffmaterial mit offenem, weichem Vliespad ohne
Schleifmittel, einfach im Handling durch komfortable
Griffleiste, besonders hygienisch im praktischen 4-
Farbsystem, waschbar bis 60° C, zur schonenden Reinigung
und Pflege aller empfindlichen Oberflächen, universelle
Einsatzmöglichkeit durch das hochwertige,
schleifmittelfreie Vliesmaterial, Breite 7 cm, Farbe gelb /
weiß, Länge 15 cm, 1 Packung à 6 Stk, (Krt à 18 Pac).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-pflegeschwamm-pro-61-gelb-weiss/zNCStSQiduHn8ft7Z8u9NA,https://media.igefa.de/files/images_idealclean/2124003.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Chemikalienschutzhandschuhe Nitril PRO 57,persönliche-schutzausrüstung-psa/handschutz/chemikalienhandschutz/chemikalienhandschutz-mit-trägermaterial,Gr.L,2134143,4024009028878,2134143,"Chemikalienschutzhandschuhe, sehr guter Schutz durch extra
langen Schaft, hautschonend, da frei von Latexproteinen,
anatomisch geformt, mit geradem Rand, hoher Tragekomfort,
da Innenseite mit Baumwolle beflockt, schweißabsorbierend,
gute Griffsicherheit durch strukturierte Außenseite,
Mehrweg-Handschuh für den Einsatz in der professionellen
Reinigung, zum Schutz beim Hantieren mit Chemikalien sowie
gewerblichen Arbeitsschutz, persönliche Schutzausrüstung
gemäß EN 420 sowie PSA-Verordnung (EU) 2016/425, Widerstand
gegen Bakterien und Pilze gemäß EN ISO 374-5:2016, kann bei
der Zubereitung und Behandlung von Lebensmitteln verwendet
werden, AQL-Wert gemäß EN374 1.5, Farbe grün, Größe L,
Kategorie PSA Kategorie III - Irreversible Risiken, Länge
maximal 340 mm, Länge minimal 320 mm, Leistungslevel
Chemikalien und Mikroorganismen J K L O P T, Leistungslevel
Mechanische Risiken 4 1 0 1 X, Material Nitril,
Materialstärke 0,38 mm, Materialstärke Toleranz 0,05 mm,
Norm Chemikalien und Mikroorganismen EN 374 Typ A, Norm
Mechanische Risiken EN 388, 1 Paar, (Krt à 12 x 12 Paa).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-chemikalienschutzhandschuhe-nitril-pro-57-gr-l/PvcqKnykSXTWGaX4kEHLBh,https://media.igefa.de/files/images_idealclean/2134143.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER SMART Abfallsack SMA 189,entsorgung/müllbeutel/-abfallsäcke/abfallsäcke-über-70-l-bis-100-l/abfallsäcke-über-70-l-bis-100-l,LDPE 100% recycelt 25Stk (10),2201085,4024009035241,2201085,"überzeugend in Funktionalität und Nachhaltigkeit, 100%
recycelt (LDPE), stabil und zuverlässig, perforiert, Breite
575 mm, Farbe blau, Länge 1000 mm, Material LDPE, Öko-Label
Blauer Engel, Recycling-Anteil 100 %, Volumen 70 l, 1 Rolle
à 25 Stk, (Krt à 10 Rll).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-smartline-abfallsack-sma-189-ldpe-100-recycelt-25stk-10/5CLvf4qvBKvGztF4FVoMKZ,https://media.igefa.de/files/images_idealclean/2201085.jpg,CLEAN and CLEVER SMART,
"CLEAN and CLEVER SMART Scheuerschwamm SMA 60, groß",reinigungshilfen/schwämme/scheuerschwämme/scheuerschwämme,"15x7x4,5cm",2029679,4024009004940,931320-003-9,"zur Entfernung hartnäckiger Schmutzablagerungen und
Verkrustungen auf unempfindlichen Oberflächen, mit
Griffleiste, waschbar bis 40 °C, Breite 7 cm, Farbe gelb /
grün, Höhe 4,5 cm, Länge 15 cm, 1 Packung à 6 Stk, (Krt à
25 Pac).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-smartline-scheuerschwamm-sma-60-gross-15x7x4-5cm/EcRtp5e8YgVCaJCvZC5V7L,https://media.igefa.de/files/images_idealclean/2029679.jpg,CLEAN and CLEVER SMART,
CLEAN and CLEVER SMART Wischpflege SMA 25,reinigungschemie/bodenreinigung/unterhaltsreiniger/wischpflege,SMA25 Wischpflege 10l+,2133785,4024009030659,750001033,"CLEAN and CLEVER SMART Wischpflege SMA 25 eignet sich besonders zur Unterhaltsreinigung/-pflege aller wasserbeständigen Hartbodenbeläge wie z.B. Fliesen, Stein, Marmor usw.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-smartline-wischpflege-sma-25-sma25-wischpflege-10l/pcx7ekwQkJxf9ESuDRPLJT,https://media.igefa.de/files/images_idealclean/2133785.jpg,CLEAN and CLEVER SMART,"materialschonend, rutschhemmend & trittsicher, trocknet streifen- & rückstandsfrei auf, antistatisch, polierbar & selbstglänzend, reinigt & pflegt bei dauerhafter Anwendung ohne Schichtaufbau"
CLEAN and CLEVER PROFESSIONAL Hygienebeutel PRO 71,waschraum-hygiene/hygienebeutel/-spender/hygienebeutel/-spender/hygienebeutel/-spender,PRO71 Hygienebeutel NFP 30Stk,2031483,4024009001222,56907,"HDPE-Hygienebeutel im Nachfüllpack, passend für Starline
und CLEAN and CLEVER Hygienebeutelspender PRO 72, Abmessung
87 x 18 x 128 mm, Farbe weiß, 1 Packung à 30 Stk, (Krt à 25
Pac).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-hygienebeutel-pro-71-pro71-hygienebeutel-nfp-30stk/8RGMAXfApU8JkC2ELAKnLa,https://media.igefa.de/files/images_idealclean/2031483.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Abfallsack PRO 183,entsorgung/müllbeutel/-abfallsäcke/abfallsäcke-über-100-l/abfallsäcke-über-100-l,LDPE 100% recycelt 25Stk (10),2201084,4024009034312,2201084,"überzeugend in Qualität und Nachhaltigkeit, 100% recycelt
(LDPE), besonders stabil, elastisch und reißfest,
perforiert, Breite 700 mm, Farbe klar / transparent, Länge
1100 mm, Material LDPE, Öko-Label Blauer Engel, Recycling-
Anteil 100 %, Volumen 120 l, 1 Rolle à 25 Stk, Krt à 10 Rll.",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-abfallsack-pro-183-ldpe-100-recycelt-25stk-10/DLjUniuYuoVVb4NYvDvhXk,https://media.igefa.de/files/images_idealclean/2201084.jpg,CLEAN and CLEVER PROFESSIONAL,
CLEAN and CLEVER PROFESSIONAL Chemikalienschutzhandschuhe Latex PRO 59,persönliche-schutzausrüstung-psa/handschutz/chemikalienhandschutz/chemikalienhandschutz-mit-trägermaterial,Gr.M,2182902,4024009034084,2182902,"Chemikalienschutzhandschuhe, Spritz- und Chemikalienschutz, mit wellenförmigen
Rand, vollanatomische Passform, gute Griffsicherheit durch strukturierte
äußere Oberfläche, gutes Tastgefühl, angenehmer Tragekomfort da Innenseite mit
Baumwolle beflockt, schweißabsorbierend, Mehrweg-Handschuhe für den Einsatz in
der professionellen Reinigung, zum Schutz beim Hantieren mit Chemikalien sowie
gewerblichen Arbeitsschutz, persönliche Schutzausrüstung gemäß EN 420 sowie
PSA-Verordnung (EU) 2016/425, Permeationsbeständigkeit > 30 Minuten bei mind.
3 Prüfchemikalien, Widerstand gegen Bakterien und Pilze gemäß EN ISO
374-5:2016, bestätigte Lebensmittelunbedenklichkeit gemäß der Verordnung (EU)
Nr. 1935/2004, 1 Paar, (Krt à 20 x 10 Paa).",igefa Handelsgesellschaft,https://store.igefa.de/p/clean-and-clever-pro-chemikalienschutzhandschuhe-latex-pro-59-gr-m/fHcN5mJyxz4xWoxTAbPjzd,https://media.igefa.de/files/images_idealclean/2182902.jpg,CLEAN and CLEVER PROFESSIONAL,
